Ano da Produção,Título da Produção,Tipo da Produção,Subtipo da Produção,Docente,Egresso,Participante Externo,Pós-Doc,Sem Categoria,Discente,Sem categoria
2016,"ESTIMATIVA E DISTRIBUIÇÃO ESPACIAL DE POPULAÇÃO URBANA COM IMAGENS DE SATÉLITE DE LUZES NOTURNAS: UM ESTUDO PARA A REGIÃO METROPOLITANA DE SÃO PAULO, BRASIL, COM O SENSOR VISIBLE/INFRAREDIMAGING RADIOMETER SUITE (VIIRS).",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,EXAMINING REGION-BASED METHODS FOR LAND COVER CLASSIFICATION USING STOCHASTIC DISTANCES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,2,0,2,0.0,0.0,0,0.0
2016,EXPLORANDO A TRANSFORMADA WAVELET CONTÍNUA,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,3,0.0,1.0,0,0.0
2016,EXPLORING THE CAPABILITY OF ALOS PALSAR L-BAND FULLY POLARIMETRIC DATA FOR LAND COVER CLASSIFICATION IN TROPICAL ENVIRONMENTS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,2,0,2,0.0,0.0,0,0.0
2016,EXPLORING THE MOON GRAVITY TO ESCAPE FROM THE EARTH-MOON SYSTEM,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,3,0.0,0.0,0,0.0
2016,FIRST EXPERIMENTS USING THE IMAGE FORESTING TRANSFORM (IFT) ALGORITHM FOR SEGMENTATION OF REMOTE SENSING IMAGERY,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,0,0.0
2016,GERENCIAMENTO DE NUVEM DE PONTOS EM SGBD: AVALIANDO A EXTENS ̃AO POINTCLOUD PARA POSTGRESQL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,3,0,2,0.0,0.0,0,0.0
2016,GERENCIAMENTO DE NUVEM DE PONTOS EM SGBD: AVALIANDO A EXTENSÃO POINTCLOUD PARA POSTGRESQL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,3,0,2,0.0,0.0,0,0.0
2016,GLOBAL OPTIMIZATION USING Q-GRADIENTS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,GPU OPTIMIZATION FOR DATA ANALYSIS OF MARIO SCHENBERG SPHERICAL DETECTOR,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,HETEROGENEITY OF ROUGHNESS IN COMPLEX TERRAINS AND IMPLICATIONS FOR WIND POWER,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,2,0,3,0.0,0.0,0,0.0
2016,HOW TO EFFECTIVELY OBTAIN METADATA FROM REMOTE SENSING BIG DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,3,0.0,0.0,0,0.0
2016,HURST EXPONENT ESTIMATION OF SELF-AFFINE TIME SERIES USING QUANTILE GRAPHS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,1,0.0,0.0,0,0.0
2016,HYBRID COMPUTING APPLYING FPGA WITH SPACE RESEARCH APPLICATIONS,TÉCNICA,CURSO DE CURTA DURAÇÃO,1,0,0,0.0,0.0,0,0.0
2016,HYBRID METHOD WITH CS AND BRKGA APPLIED TO THE MINIMIZATION OF TOOL SWITCHES PROBLEM,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,1.0,0,0.0
2016,IDENTIFYING COMPROMISED SYSTEMS THROUGH CORRELATION OF SUSPICIOUS TRAFFIC FROM MALWARE BEHAVIORAL ANALYSIS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,0,0.0
2016,II IPTMU - ENCONTRO SOBRE IMPACTOS POTENCIAIS DE INUNDAÇÕES EM INFRAESTRUTURAS DE TRANSPORTE E MOBILIDADE URBANA,TÉCNICA,ORGANIZAÇÃO DE EVENTO,1,0,2,0.0,0.0,0,0.0
2016,IMAGE MATCHING APPLIED TO AUTONOMOUS NAVIGATION OF UNMANNED AERIAL VEHICLES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,IMPROVEMENT EVALUATION ON CERAMIC ROOF EXTRACTION USING WORLDVIEW-2 IMAGERY AND GEOGRAPHIC DATA MINING APPROACH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,4,0.0,0.0,0,0.0
2016,IMPROVEMENTS OF THE DIVIDE AND SEGMENT METHOD FOR PARALLEL IMAGE SEGMENTATION,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,0.0,0,0.0
2016,INTELIGÊNCIA COMPUTACIONAL APLICADA A PROBLEMAS INVERSOS EM TRANSFERÊNCIA RADIATIVA,BIBLIOGRÁFICA,LIVRO,1,0,4,0.0,0.0,0,0.0
2016,INTRODUÇÃO AO PROCESSAMENTO DE ALTO DESEMPENHO (PAD),TÉCNICA,CURSO DE CURTA DURAÇÃO,1,0,0,0.0,0.0,0,0.0
2016,IONOSPHERE MODEL EXPERIMENT USING ENSEMBLE TECHNIQUES,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,0,0.0
2016,"IV WORKSHOP AND SCHOOL ON DYNAMICS, TRANSPORT AND CONTROL IN COMPLEX NETWORK",TÉCNICA,ORGANIZAÇÃO DE EVENTO,1,0,0,0.0,0.0,0,0.0
2016,LATITUDINAL AND LONGITUDINAL BEHAVIOR OF THE GEOMAGNETIC FIELD DURING A DISTURBED PERIOD: A CASE STUDY USING WAVELET TECHNIQUES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,4,0.0,0.0,0,0.0
2016,LATITUDINAL AND TEMPORAL DISTRIBUTION OF GEOMAGNETIC PULSATION OCCURRENCES REGISTERED IN SOUTH AMERICA BY THE EMBRACE MAGNETOMETER NETWORK DURING 2014,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,4,0.0,0.0,0,0.0
2016,MAPEAMENTO COLABORATIVO - GEOTECNOLOGIAS E PROJETOS DO INPE,TÉCNICA,APRESENTAÇÃO DE TRABALHO,1,0,0,0.0,0.0,0,0.0
2016,"MAPPING FRACTIONAL CROPLAND DISTRIBUTION IN MATO GROSSO, BRAZIL USING TIME SERIES MODIS ENHANCED VEGETATION INDEX AND LANDSAT THEMATIC MAPPER DATA",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,MEMBRO DO COMITÊ DE ORGANIZAÇÃO DO DYNAMICS DAYS LATIN AMERICA AND CARIBBEAN 2016,TÉCNICA,ORGANIZAÇÃO DE EVENTO,1,0,0,0.0,0.0,0,0.0
2016,MEMBRO DO COMITÊ DE ORGANIZAÇÃO DO XVIII COLÓQUIO BRASILEIRO DE DINÂMICA ORBITAL - CBDO-2016,TÉCNICA,ORGANIZAÇÃO DE EVENTO,1,0,0,0.0,0.0,0,0.0
2016,"MEMBRO DOS COMITÊS DE ORGANIZAÇÃO E CIENTÍFICO DO IV WORKSHOP AND SCHOOL ON DYNAMICS, TRANSPORT AND CONTROL IN COMPLEX NETWORK",TÉCNICA,ORGANIZAÇÃO DE EVENTO,1,0,0,0.0,0.0,0,0.0
2016,METHODS FOR IMAGE RESTORATION: APPLICATION TO MEDICAL AND ASTRONOMICAL IMAGES,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,0,0.0
2016,MINING THE SDSS SKYSERVER SQL QUERIES LOG,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,3,0.0,0.0,0,0.0
2016,MODELAGEM DE MUDANÇAS DE USO DA TERRA NO BRASIL: 2000-2050,BIBLIOGRÁFICA,LIVRO,1,0,0,0.0,0.0,0,0.0
2016,MODELOS DE PROGRAMAÇÃO NÃO-LINEAR APLICADOS EM PROBLEMAS DE OTIMIZAÇÃO DA CAPACIDADE DE ENLACES EM REDES SEM FIO EM MALH,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,0,0.0
2016,MOISTURE DATA ASSIMILATION TO THE GLOBAL FSU ATMOSPHERIC MODEL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,0,0.0
2016,MULTI-OBJECTIVE CALIBRATION OF IBIS MODEL BY GENETIC ALGORITHM WITH PARAMETRIC SENSITIVITY ANALYSIS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,MULTICORE AND MANY-CORE ARCHITECTURES IN A PARALLEL O(N LOG N) FRIENDS-OF-FRIENDS ALGORITHM FOR ASTRONOMICAL OBJECT CLASSIFICATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,0,0.0
2016,MULTISCALE ANALYSIS ON THE GEOMAGNETIC DATA SET RELATED TO GEOMAGNETICALLY INDUCED CURRENT EVENTS: PRELIMINARY TESTS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,0,0.0
2016,NEW DEVELOPMENTS ON RECONSTRUCTION OF HIGH RESOLUTION CHLOROPHYLL-A VERTICAL PROFILES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,2,0,3,0.0,0.0,0,0.0
2016,O FLUXO DA PECUÁRIA DE CORTE NO PANTANAL SUL: UMA ANÁLISE DO TRÂNSITO DE BOVINOS INVESTIGANDO A INTERFERÊNCIA DA DINÂMICA HIDRO METEOROLÓGICA DA REGIÃO E O EVENTO EXTREMO ?CHEIA DE 2011,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,0,0.0
2016,ON SYNCHRONIZATION IN POWER-GRIDS MODELLED AS NETWORKS OF SECOND-ORDER KURAMOTO OSCILLATORS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,0.0,0,0.0
2016,ON THE USE OF SPACE-ENVIRONMENTAL SATELLITE DATA FOR GLOBAL MAGNETOHYDRODYNAMIC SIMULATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,2.0,0,0.0
2016,PANORAMA CONCEITUAL DE RISCOS NO SETOR DE TRANSPORTES BRASILEIRO FRENTE A DESASTRES NATURAIS - ANÁLISE DE DOCUMENTOS OFICIAIS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,3.0,0,0.0
2016,PATTERNS FOR CREATING ANNOTATION-BASED APIS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,0,0.0
2016,PERFORMANCE OPTIMIZATION OF THE LTSN METHOD,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,1,0.0,0.0,0,0.0
2016,PERSISTENCE OF NETWORK SYNCHRONIZATION UNDER NONIDENTICAL COUPLING FUNCTIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,PHASE SYNCHRONIZATION BASED ON A DUAL-TREE COMPLEX WAVELET TRANSFORM,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,2,0,1,0.0,0.0,0,0.0
2016,PORTABILITY WITH EFFICIENCY OF THE ADVECTION OF BRAMS BETWEEN MULTI-CORE AND MANY-CORE ARCHITECTURES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,0.0,0,0.0
2016,PREVISÃO CLIMÁTICA DE PRECIPITAÇÃO PARA A REGIÃO SUL POR REDE NEURAL AUTOCONFIGURADA,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,1,0.0,0.0,0,0.0
2016,REAL-TIME METEOROLOGICAL DATA FOR IMPROVED EPIDEMIOLOGICAL MODELS: AN APPROACH FOR DENGUE FEVER IN BRAZILIAN MUNICIPALITIES,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,4,0.0,1.0,0,0.0
2016,RECURRENCE DENSITY ENHANCED APPROACH,TÉCNICA,APRESENTAÇÃO DE TRABALHO,1,0,0,0.0,0.0,0,0.0
2016,RETEST: FRAMEWORK FOR APPLYING TDD IN THE DEVELOPMENT OF NON-DETERMINISTIC ALGORITHMS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,0.0,0,0.0
2016,ROMPIMENTO DE BARRAGENS EM MARIANA (MG): O PROCESSO DE COMUNICAÇÃO DE RISCO DE ACORDO COM DADOS DA MÍDIA,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,2.0,0,0.0
2016,ROMPIMENTO DE BARRAGENS EM MARIANA (MG): O PROCESSO DE COMUNICAÇÃO DE RISCO DE ACORDO COM DADOS DA MÍDIA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,2.0,0,0.0
2016,ROUTING METRICS IN WIRELESS MESH NETWORKS: A MONTE CARLO SIMULATION APPROACH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,SEVERE PRECIPITATION EVALUATION IN BELO HORIZONTE - BRAZIL: DATA MINING APPROACH,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,0,0.0
2016,"SIMIVAL, A MULTI-CRITERIA MAP COMPARISON TOOL FOR LAND-CHANGE MODEL PROJECTIONS",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,SIMULATING THE INTERACTION OF A COMET WITH THE SOLAR WIND USING A MAGNETOHYDRODYNAMIC MODEL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,3,0.0,0.0,0,0.0
2016,SIMULATING THE INTERACTION OF A COMETIWITH THE SOLARIWIND USING A MAGNETOHYDRODYNAMIC MODEL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,3,0.0,0.0,0,0.0
2016,SOCIAL NETWORK ANALYSIS AND MINING TO MONITOR AND IDENTIFY PROBLEMS WITH LARGE-SCALE INFORMATION AND COMMUNICATION TECHNOLOGY INTERVENTIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,SYNCHRONIZATION EFFECTS RELATED TO NEIGHBORHOOD SIMILARITY,TÉCNICA,APRESENTAÇÃO DE TRABALHO,1,0,0,0.0,0.0,0,0.0
2016,SYNCHRONIZATION EFFECTS RELATED TO NEIGHBORHOOD SIMILARITY IN A COMPLEX NETWORK OF NON-IDENTICAL OSCILLATORS,TÉCNICA,APRESENTAÇÃO DE TRABALHO,1,0,0,0.0,0.0,0,0.0
2016,SYNCHRONIZATION OF PHASE OSCILLATORS WITH COUPLING MEDIATED BY A DIFFUSING SUBSTANCE,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,0,0.0
2016,T-RR FILTER: FERRAMENTA COMPUTACIONAL GRÁFICA NO USO DO FILTRO ADAPTATIVO PARA ANÁLISE DA VARIABILIDADE DA FREQUÊNCIA CARD ACA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,4,0.0,0.0,0,0.0
2016,TEMPORAL GIS AND SPATIOTEMPORAL DATA SOURCES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,"TESTE DE SOFTWARE: IMPORTÂNCIA, TÉCNICAS E APOIO COMPUTACIONAL",TÉCNICA,APRESENTAÇÃO DE TRABALHO,1,0,0,0.0,0.0,0,0.0
2016,THE BRAZILIAN GLOBAL ATMOSPHERIC MODEL (BAM). PERFORMANCE FOR TROPICAL RAINFALL FORECASTING AND SENSITIVITY TO CONVECTIVE SCHEME AND HORIZONTAL RESOLUTION,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,THE CUTTING STOCK PROBLEM WITH A REDUCED NUMBER OF CUTTING PATTERNS,TÉCNICA,APRESENTAÇÃO DE TRABALHO,1,0,1,0.0,0.0,0,0.0
2016,THE CUTTING STOCK PROBLEM WITH A REDUCED NUMBER OF CUTTING PATTERNS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,0.0,0,0.0
2016,TIME PERFORMANCE FORMAL EVALUATION OF COMPLEX SYSTEMS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,1,0.0,0.0,0,0.0
2016,TRANSFERÊNCIA RADIATIVA,BIBLIOGRÁFICA,LIVRO,2,0,1,0.0,0.0,0,0.0
2016,TRANSFERÊNCIAS ORBITAIS PARA ASTEROIDES PRÓXIMOS À TERRA,TÉCNICA,APRESENTAÇÃO DE TRABALHO,1,0,0,0.0,0.0,0,0.0
2016,TRENDS IN GEOINFORMATICS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,4,0,1,0.0,0.0,0,0.0
2016,TUNABLE EQUIVALENCE FUZZY ASSOCIATIVE MEMORIES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,0.0,0,0.0
2016,"TYPOLOGIES AND SPATIALIZATION OF AGRICULTURAL PRODUCTION SYSTEMS IN RONDÔNIA, BRAZIL: LINKING LAND USE, SOCIOECONOMICS AND TERRITORIAL CONFIGURATION",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,UMA FERRAMENTA DE VERIFICAÇÃO ARQUITETURAL EM INTEGRAÇÃO CONTÍNUA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,2.0,0,0.0
2016,USE OF ARTIFICIAL NEURAL NETWORKS FOR AUTOMATIC CATEGORICAL CHANGE DETECTION IN SATELLITE IMAGERY,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,0,0.0
2016,USING AN ABSTRACT CARD GAME FOR TEACHING DESIGN PATTERNS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,1.0,0,0.0
2016,USING FORWARD SNOWBALLING TO UPDATE SYSTEMATIC REVIEWS IN SOFTWARE ENGINEERING,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,4,0.0,0.0,0,0.0
2016,"USING LANDSAT 8 IMAGE TIME SERIES FOR CROP MAPPING IN A REGION OF CERRADO, BRAZIL",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,0,0.0
2016,"USINGITWO - DIMENSIONALICONTINUOUSIWAVELE TITRANSFORMITOI DETECTIDIFFERENCESIAMONGIPRIMARYIFOREST,IWATERIBODIES,ICLOUDSIANDI CLOUDISHADOWSIONIREMOTEISENSINGIIMAGESIOFIANIAMAZONIRAINIFORESTI REGION:IPRELIMINARYIRE",BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,3,0.0,0.0,0,0.0
2016,UTILIZAÇÃO DE REDES NEURAIS ARTIFICIAIS EM ALERTAS HIDROLÓGICOS: ESTUDO DE  CASO NA BACIA DO RIO CLARO EM CARAGUATATUBA-SP,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,2,0.0,1.0,0,0.0
2016,VIBRATION-BASED DAMAGE IDENTIFICATION USING THE MULTI-PARTICLE COLLISION ALGORITHM WITH HOOKE-JEEVES COUPLED WITH NASTRAN,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,0,0.0
2016,WATER CRISIS IN SÃO PAULO EVALUATED UNDER THE DISASTER?S POINT OF VIEW,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,1,0.0,3.0,0,0.0
2016,WATERSHED DELINEATION - INVERSE PROBLEM AND STOCHASTIC APPROACH,TÉCNICA,APRESENTAÇÃO DE TRABALHO,2,0,0,0.0,4.0,0,0.0
2016,WATERSHED DELINEATION - INVERSE PROBLEM AND STOCHASTIC APPROACH,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,0,0.0,4.0,0,0.0
2016,WEB SERVICES FOR BIG EARTH OBSERVATION DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,8,0,0,0.0,0.0,0,0.0
2016,XVIII COLÓQUIO BRASILEIRO DE DINÂMICA ORBITAL,TÉCNICA,ORGANIZAÇÃO DE EVENTO,1,0,0,0.0,0.0,0,0.0
2016,ÓRBITAS INSTÁVEIS E TRAJETORIAS ALTERNATIVAS PARA ASTEROIDES,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,3,0.0,0.0,0,0.0
2016,"A COMPARISON OF EXPLICIT, IMPLICIT, AND IMEX TIME INTEGRATION SCHEMES FOR THE TWO-DIMENSIONAL BURGERS' SYSTEM",BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,1,0.0,0.0,1,0.0
2016,A CONTROLLED EXPERIMENT FOR COMBINATORIAL TESTING,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,1,0.0
2016,A NEW SECOND ORDER LOCAL TIME SCHEME FOR NUMERICAL SIMULATIONS OF EVOLUTIONARY PARTIAL DIFFERENTIAL EQUATIONS WITH LOCALIZED PHYSICAL PHENOMENA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,0.0,1,0.0
2016,AN EXPERT SUPERNOVA SPECTRAL CLASSIFICATION USING ARTIFICIAL NEURAL NETWORKS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,2,0,0,0.0,0.0,1,0.0
2016,ANALYSIS OF THE BREEDING TECHNIQUE APPLIED TO THE 2 CPTEC-AGCM MODEL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,0,0.0,0.0,1,0.0
2016,ANALYSIS OF THE BREEDING TECHNIQUE APPLIED TO THE CPTEC-AGCM MODEL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,0,0.0,0.0,1,0.0
2016,ANÁLISE TEMPOESCALA DE SÉRIES TEMPORAIS COM LACUNAS DE GEOFÍSICA ESPACIAL: ESTUDO DE CASO,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,0.0,1,0.0
2016,APLICAC ̧A ̃O EM BANCO DE DADOS ESPACIAIS PARA O RASTREIO DE CE ́LULAS CONVECTIVAS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,4,0,2,0.0,0.0,1,0.0
2016,APLICAÇÃO EM BANCO DE DADOS ESPACIAIS PARA O RASTREIO DE CÉLULAS CONVECTIVAS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,4,0,2,0.0,0.0,1,0.0
2016,ASSOCIATIVE WAVELETS AND COMPLEX NETWORKS DETECTION OF PERIODIC WINDOWS IN THE LOGISTIC MAP: PRELIMINARY STUDIES.,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,0,0.0,0.0,1,0.0
2016,BRED VECTORS APPLIED TO ATMOSPHERIC DYNAMICS,TÉCNICA,APRESENTAÇÃO DE TRABALHO,2,0,2,0.0,0.0,1,0.0
2016,EVOLUTION OF XSD DOCUMENTS AND THEIR VARIABILITY DURING PROJECT LIFE CYCLE: A PRELIMINARY STUDY,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,1,0,0,0.0,0.0,1,0.0
2016,EXPLOITING CLIENT LOGS TO SUPPORT THE CONSTRUCTION OF ADAPTIVE E-COMMERCE APPLICATIONS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,0.0,1,0.0
2016,INVESTIGAÇÃO SOBRE SINCRONIZAÇÃO COM HOMOGENEIDADE ENTRE VIZINHOS POR MEIO DA TRANSFORMADA WAVELET COMPLEXA DUAL-TREE: RESULTADOS PRELIMINARES.,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,1,0.0,0.0,1,0.0
2016,KELVIN-HELMNHOLTZ INSTABILITY SIMULATION IN THE CONTEXT OF ADAPTIVE MULTIRESOLUTION ANALYSIS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,0.0,1,0.0
2016,LEARNING OWA FILTERS PARAMETERS FOR SAR IMAGERY WITH MULTIPLE POLARIZATIONS,BIBLIOGRÁFICA,LIVRO,3,0,1,0.0,0.0,1,0.0
2016,MINERAÇÃO DE DADOS METEOROLÓGICOS PARA PREVISÃO DE EVENTOS CONVECTIVOS SEVEROS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,1,0.0
2016,MINERAÇÃO DE TRAJETÓRIAS DE MUDANÇA DE COBERTURA DA TERRA EM ESTUDOS DE DEGRADAÇÃO FLORESTAL,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,3,0,2,0.0,0.0,1,0.0
2016,ON THE VERIFICATION OF AN ADAPTIVE THREE-DIMENSIONAL MAGNETOHYDRODYNAMIC MODEL,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,0.0,1,0.0
2016,OPTIMIZATION OF THE COMPUTATIONAL PERFORMANCE OF RADIATIVE TRANSFER MODEL,TÉCNICA,OUTRO,1,0,0,0.0,0.0,1,0.0
2016,PADRÕES DE INTERAÇÃO PARA GRANDES SITES,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,1,0.0,1.0,1,0.0
2016,POSTGIS-T: TOWARDS A SPATIOTEMPORAL POSTGRESQL DATABASE EXTENSION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,4,0,0,0.0,0.0,1,0.0
2016,REACTIVE MODEL FOR CONVERGENCE OF ACTIVE AGENTS TO MOVING FORMATIONS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,1,0.0
2016,SELF-CONFIGURED NEURAL NETWORK FOR DATA ASSIMILATION USING FPGA FOR OCEAN CIRCULATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,2,0.0,0.0,1,0.0
2016,SPATIOTEMPORAL DATA REPRESENTATION IN R,BIBLIOGRÁFICA,TRABALHO EM ANAIS,3,0,0,0.0,0.0,1,0.0
2016,USING DYNAMIC GEOSPATIAL ONTOLOGIES TO SUPPORT INFORMATION EXTRACTION FROM BIG EARTH OBSERVATION DATA SET,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,2,0.0,0.0,1,0.0
2016,USING DYNAMIC GEOSPATIAL ONTOLOGIES TO SUPPORT INFORMATION EXTRACTION FROM BIG EARTH OBSERVATION DATA SETS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,2,0.0,0.0,1,0.0
2016,USO DE REDES COMPLEXAS PARA CARACTERIZAÇÃO DINÂMICA DE SISTEMAS NÃO-LINEARES,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,1,0.0
2016,USO DE TRANSFORMADA WAVELET DISCRETA ORTOGONAL E GRÁFICO DE RECORRÊNCIA PARA CARACTERIZAÇÃO DE SISTEMAS DINÂMICOS NÃO-LINEARES,BIBLIOGRÁFICA,TRABALHO EM ANAIS,3,0,0,0.0,0.0,1,0.0
2016,WOWA IMAGE FILTERS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,3,0,1,0.0,0.0,1,0.0
2016,CHALLENGES IN MAPPING BEHAVIOURS TO ACTIVITIES USING LOGS FROM A CITIZEN SCIENCE PROJECT,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,2,0.0
2016,COMMUNITY DETECTION USING COUPLED KURAMOTO OSCILLATORS WITH CONDITIONAL REPULSION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,2,0,0,0.0,0.0,2,0.0
2016,DYNAMICAL CHARACTERIZATION OF NONLINEAR SYSTEMS THROUGH COMPLEX NETWORKS,BIBLIOGRÁFICA,TRABALHO EM ANAIS,1,0,0,0.0,0.0,2,0.0
